Date,Document Number,Name,Item,Brand,Category,Quantity,Item Rate,Amount (Tax),Amount (Shipping),Amount (Transaction Total),Amount (Discount),Amount,Shipping State/Province
08/01/2025,SO2016,Lakeside Provisions,Cola 12pk,Crestline,Personal Care,32,22.88,38.55,2.99,684.02,0.0,642.48,MD
08/01/2025,SO2017,Riverside Market,Trail Mix,Aurora,Household,48,5.43,13.72,47.89,290.32,0.0,228.71,NY
08/01/2025,SO2018,Oakwood Retail,Dish Soap,Crestline,Household,13,13.04,8.93,26.54,184.23,0.0,148.76,MA
08/01/2025,SO2019,Pine Street Deli,Hand Lotion,Vanta,Household,88,25.87,119.86,48.14,2165.71,0.0,1997.71,DE
08/01/2025,SO2020,Lakeside Provisions,Trail Mix,Vanta,Snacks,32,35.63,60.03,10.25,1070.79,0.0,1000.51,MD
08/01/2025,SO2021,Summit Foods,Trail Mix,Aurora,Household,94,11.22,55.53,7.04,988.07,0.0,925.5,DE
08/01/2025,SO2022,Harbor Wholesale,Trail Mix,Aurora,Personal Care,30,38.58,60.94,15.76,1092.33,0.0,1015.63,NJ
08/01/2025,SO2023,Riverside Market,Hand Lotion,Aurora,Beverages,87,9.17,42.0,40.56,782.63,0.0,700.07,NJ
08/01/2025,SO2024,Birch & Co,Spring Water 24pk,Vanta,Beverages,108,41.07,233.54,8.19,4133.99,0.0,3892.26,PA
08/01/2025,SO2025,Riverside Market,Hand Lotion,Northwind,Household,79,13.92,57.9,17.26,1040.14,0.0,964.98,NY
08/01/2025,SO2026,Pine Street Deli,Hand Lotion,Northwind,Snacks,56,17.17,50.62,36.25,930.62,0.0,843.75,NY
08/01/2025,SO2027,Maple Grocers,Spring Water 24pk,Northwind,Household,61,40.39,129.72,35.39,2327.12,0.0,2162.01,MD
08/01/2025,SO2028,Cedar Mart,Hand Lotion,Crestline,Household,118,31.98,198.69,46.53,3556.64,0.0,3311.42,MA
08/01/2025,SO2029,Summit Foods,Cola 12pk,Vanta,Snacks,88,29.5,136.68,22.38,2437.08,0.0,2278.02,MA
08/01/2025,SO2030,Willow Distributors,Hand Lotion,Vanta,Household,58,20.46,62.48,15.1,1118.91,0.0,1041.33,PA
08/01/2025,SO2031,Birch & Co,Trail Mix,Vanta,Beverages,102,13.16,70.67,25.03,1273.6,0.0,1177.9,CT
08/01/2025,SO2032,Pine Street Deli,Lost,Vanta,Household,6,42.0,0.0,0.0,0.0,0.0,620.64,PA
09/01/2025,SO2033,Maple Grocers,Spring Water 24pk,Crestline,Snacks,50,21.18,53.37,2.19,945.12,0.0,889.56,PA
09/01/2025,SO2034,Cedar Mart,Cola 12pk,Crestline,Beverages,98,39.29,194.06,24.07,3452.48,0.0,3234.35,DE
09/01/2025,SO2035,Cedar Mart,Dish Soap,Vanta,Beverages,113,5.1,29.05,42.18,555.32,0.0,484.09,MD
09/01/2025,SO2036,Pine Street Deli,Cola 12pk,Vanta,Snacks,116,44.79,261.86,26.36,4652.56,0.0,4364.34,MD
09/01/2025,SO2037,Birch & Co,Dish Soap,Aurora,Snacks,99,13.16,65.66,48.03,1208.08,0.0,1094.39,CT
09/01/2025,SO2038,Lakeside Provisions,Trail Mix,Vanta,Snacks,20,29.73,29.97,24.91,554.34,0.0,499.46,DE
09/01/2025,SO2039,Lakeside Provisions,Trail Mix,Vanta,Household,60,32.89,99.46,49.06,1806.18,0.0,1657.66,NJ
09/01/2025,SO2040,Harbor Wholesale,Cola 12pk,Vanta,Household,80,13.9,56.04,21.85,1011.97,0.0,934.08,PA
09/01/2025,SO2041,Lakeside Provisions,Trail Mix,Crestline,Beverages,23,10.4,12.06,10.7,223.69,0.0,200.93,NY
09/01/2025,SO2042,Pine Street Deli,Spring Water 24pk,Northwind,Personal Care,86,44.21,191.62,9.51,3394.86,0.0,3193.73,MA
09/01/2025,SO2043,Pine Street Deli,Cola 12pk,Vanta,Personal Care,119,33.75,202.42,17.75,3593.82,0.0,3373.65,NY
09/01/2025,SO2044,Maple Grocers,Trail Mix,Crestline,Beverages,21,43.33,45.86,26.07,836.27,0.0,764.34,MA
09/01/2025,SO2045,Summit Foods,Spring Water 24pk,Aurora,Household,70,43.62,153.89,19.64,2738.39,0.0,2564.86,PA
09/01/2025,SO2046,Cedar Mart,Spring Water 24pk,Northwind,Snacks,110,23.03,127.68,35.92,2291.57,0.0,2127.97,NJ
09/01/2025,SO2047,Maple Grocers,Hand Lotion,Northwind,Snacks,115,12.75,73.9,22.91,1328.46,0.0,1231.65,PA
09/01/2025,SO2048,Pine Street Deli,Hand Lotion,Vanta,Household,85,9.83,42.11,28.25,772.22,0.0,701.86,CT
09/01/2025,SO2049,Oakwood Retail,Spring Water 24pk,Aurora,Snacks,90,38.92,176.54,30.15,3149.04,0.0,2942.35,NJ
09/01/2025,SO2050,Lakeside Provisions,Spring Water 24pk,Crestline,Personal Care,41,3.38,6.98,17.85,141.24,0.0,116.41,NY
09/01/2025,SO2051,Pine Street Deli,Hand Lotion,Northwind,Beverages,32,12.6,20.32,31.72,390.73,0.0,338.69,NJ
09/01/2025,SO2052,Lakeside Provisions,Hand Lotion,Northwind,Snacks,92,36.94,171.28,8.89,3034.89,0.0,2854.72,DE
09/01/2025,SO2053,Harbor Wholesale,Hand Lotion,Aurora,Beverages,59,33.61,99.94,4.77,1770.42,0.0,1665.71,MA
09/01/2025,SO2054,Cedar Mart,Hand Lotion,Northwind,Household,105,13.32,70.49,20.14,1265.45,0.0,1174.82,PA
09/01/2025,SO2055,Maple Grocers,Cola 12pk,Northwind,Beverages,112,30.82,173.97,5.93,3079.45,0.0,2899.55,PA
09/01/2025,SO2056,Pine Street Deli,Trail Mix,Vanta,Household,13,9.46,6.2,49.5,159.0,0.0,103.3,NJ
09/01/2025,SO2057,Riverside Market,Trail Mix,Northwind,Personal Care,38,44.72,85.65,2.25,1515.36,0.0,1427.46,PA
09/01/2025,SO2058,Summit Foods,Dish Soap,Aurora,Beverages,97,23.23,113.57,31.77,2038.12,0.0,1892.78,CT
09/01/2025,SO2059,Maple Grocers,Spring Water 24pk,Northwind,Personal Care,24,34.68,41.95,45.92,787.02,0.0,699.15,DE
09/01/2025,SO2060,Willow Distributors,Damaged,Crestline,Beverages,1,36.08,0.0,0.0,0.0,0.0,238.25,CT
10/01/2025,SO2061,Cedar Mart,Spring Water 24pk,Northwind,Household,57,18.06,54.2,32.83,990.36,0.0,903.33,MD
10/01/2025,SO2062,Maple Grocers,Dish Soap,Aurora,Snacks,118,40.89,254.04,43.87,4531.93,0.0,4234.02,DE
10/01/2025,SO2063,Summit Foods,Hand Lotion,Aurora,Snacks,24,7.28,9.2,25.3,187.82,0.0,153.32,PA
10/01/2025,SO2064,Cedar Mart,Trail Mix,Crestline,Beverages,79,34.57,143.79,11.43,2551.73,0.0,2396.51,DE
10/01/2025,SO2065,Oakwood Retail,Trail Mix,Vanta,Household,69,10.36,37.64,43.34,708.26,0.0,627.28,NJ
10/01/2025,SO2066,Cedar Mart,Cola 12pk,Vanta,Household,113,12.45,74.07,21.57,1330.17,0.0,1234.53,MA
10/01/2025,SO2067,Harbor Wholesale,Cola 12pk,Vanta,Snacks,15,26.66,21.06,21.38,393.36,0.0,350.92,MA
10/01/2025,SO2068,Oakwood Retail,Hand Lotion,Crestline,Household,80,34.87,146.87,14.12,2608.9,0.0,2447.91,MD
10/01/2025,SO2069,Riverside Market,Cola 12pk,Northwind,Snacks,64,21.06,70.96,45.19,1298.9,0.0,1182.75,CT
10/01/2025,SO2070,Pine Street Deli,Cola 12pk,Crestline,Household,30,40.49,63.95,20.97,1150.83,0.0,1065.91,CT
10/01/2025,SO2071,Birch & Co,Hand Lotion,Aurora,Snacks,8,37.57,15.82,44.44,324.01,0.0,263.75,NJ
10/01/2025,SO2072,Willow Distributors,Trail Mix,Crestline,Household,118,11.6,72.07,29.56,1302.77,0.0,1201.14,DE
10/01/2025,SO2073,Birch & Co,Hand Lotion,Aurora,Snacks,45,15.42,36.53,29.69,675.13,0.0,608.91,MA
10/01/2025,SO2074,Birch & Co,Trail Mix,Vanta,Household,50,11.7,30.8,3.56,547.71,0.0,513.35,PA
10/01/2025,SO2075,Oakwood Retail,Spring Water 24pk,Vanta,Beverages,72,15.4,58.38,43.97,1075.34,0.0,972.99,MA
10/01/2025,SO2076,Maple Grocers,Trail Mix,Aurora,Snacks,5,20.2,5.32,40.54,134.49,0.0,88.63,MD
10/01/2025,SO2077,Harbor Wholesale,Spring Water 24pk,Aurora,Personal Care,44,5.0,11.58,36.34,240.97,0.0,193.05,NY
10/01/2025,SO2078,Maple Grocers,Cola 12pk,Aurora,Personal Care,97,35.39,180.74,32.73,3225.82,0.0,3012.35,DE
10/01/2025,SO2079,Birch & Co,Cola 12pk,Vanta,Household,71,24.66,92.18,23.16,1651.74,0.0,1536.4,NJ
10/01/2025,SO2080,Harbor Wholesale,Cola 12pk,Crestline,Beverages,57,14.86,44.6,21.26,809.13,0.0,743.27,NJ
10/01/2025,SO2081,Cedar Mart,Spring Water 24pk,Northwind,Personal Care,73,19.46,74.79,27.34,1348.71,0.0,1246.58,MD
10/01/2025,SO2082,Maple Grocers,Lost,Vanta,Household,6,18.21,0.0,0.0,0.0,0.0,592.35,NJ
11/01/2025,SO2083,Birch & Co,Spring Water 24pk,Crestline,Beverages,11,11.55,7.47,0.5,132.48,0.0,124.51,MD
11/01/2025,SO2084,Riverside Market,Trail Mix,Crestline,Beverages,88,12.68,65.61,0.07,1159.2,0.0,1093.52,NJ
11/01/2025,SO2085,Birch & Co,Hand Lotion,Northwind,Snacks,51,11.03,33.08,15.5,599.86,0.0,551.28,NY
11/01/2025,SO2086,Willow Distributors,Trail Mix,Northwind,Personal Care,119,30.85,215.86,37.09,3850.68,0.0,3597.73,DE
11/01/2025,SO2087,Willow Distributors,Dish Soap,Aurora,Personal Care,73,34.88,149.72,30.48,2675.52,0.0,2495.32,DE
11/01/2025,SO2088,Riverside Market,Trail Mix,Vanta,Snacks,34,16.66,33.31,35.63,624.05,0.0,555.11,MA
11/01/2025,SO2089,Birch & Co,Dish Soap,Vanta,Snacks,31,14.4,26.25,6.27,469.99,0.0,437.47,MA
11/01/2025,SO2090,Oakwood Retail,Dish Soap,Vanta,Household,116,40.88,278.83,40.33,4966.4,0.0,4647.24,MD
11/01/2025,SO2091,Lakeside Provisions,Hand Lotion,Crestline,Household,43,12.26,31.0,38.12,585.76,0.0,516.64,MA
11/01/2025,SO2092,Willow Distributors,Cola 12pk,Northwind,Snacks,58,27.81,94.84,33.05,1708.61,0.0,1580.72,CT
11/01/2025,SO2093,Oakwood Retail,Hand Lotion,Crestline,Personal Care,63,20.41,75.61,37.69,1373.41,0.0,1260.11,CT
11/01/2025,SO2094,Maple Grocers,Dish Soap,Aurora,Beverages,36,10.03,21.23,39.03,414.12,0.0,353.86,MA
11/01/2025,SO2095,Pine Street Deli,Spring Water 24pk,Northwind,Household,13,14.29,10.92,31.42,224.39,0.0,182.05,NY
11/01/2025,SO2096,Oakwood Retail,Spring Water 24pk,Northwind,Household,90,14.14,74.83,30.08,1352.06,0.0,1247.15,MA
11/01/2025,SO2097,Riverside Market,Spring Water 24pk,Northwind,Personal Care,56,29.55,97.3,6.5,1725.5,0.0,1621.7,PA
11/01/2025,SO2098,Summit Foods,Dish Soap,Northwind,Household,105,7.31,45.13,25.69,823.02,0.0,752.2,MA
11/01/2025,SO2099,Harbor Wholesale,Dish Soap,Northwind,Household,93,10.23,55.94,48.62,1036.92,0.0,932.36,NJ
11/01/2025,SO2100,Willow Distributors,Trail Mix,Vanta,Beverages,92,9.68,52.36,9.01,934.12,0.0,872.75,DE
11/01/2025,SO2101,Cedar Mart,Trail Mix,Crestline,Personal Care,43,22.39,56.61,46.05,1046.17,0.0,943.51,MD
11/01/2025,SO2102,Willow Distributors,Dish Soap,Aurora,Beverages,27,8.26,13.11,42.52,274.19,0.0,218.56,DE
11/01/2025,SO2103,Riverside Market,Spring Water 24pk,Vanta,Household,61,14.51,52.04,40.35,959.8,0.0,867.41,PA
11/01/2025,SO2104,Lakeside Provisions,Spring Water 24pk,Vanta,Snacks,97,8.97,51.16,10.67,914.52,0.0,852.69,DE
11/01/2025,SO2105,Lakeside Provisions,Spring Water 24pk,Aurora,Household,88,44.1,228.19,42.83,4074.2,0.0,3803.18,MA
11/01/2025,SO2106,Oakwood Retail,Cola 12pk,Aurora,Snacks,67,35.12,138.36,33.55,2477.89,0.0,2305.98,PA
11/01/2025,SO2107,Summit Foods,Spring Water 24pk,Northwind,Personal Care,113,42.78,284.25,24.81,5046.52,0.0,4737.46,CT
11/01/2025,SO2108,Willow Distributors,Volume Discount,Aurora,Snacks,1,-49.35,0.0,0.0,0.0,161.52,-152.2,CT
11/01/2025,SO2109,Pine Street Deli,Lost,Northwind,Snacks,3,35.85,0.0,0.0,0.0,0.0,143.29,DE
12/01/2025,SO2110,Cedar Mart,Cola 12pk,Aurora,Beverages,37,43.75,108.78,21.88,1943.66,0.0,1813.0,MA
12/01/2025,SO2111,Pine Street Deli,Spring Water 24pk,Vanta,Personal Care,8,26.48,14.24,25.05,276.55,0.0,237.26,MA
12/01/2025,SO2112,Summit Foods,Trail Mix,Vanta,Personal Care,10,25.95,17.44,48.35,356.43,0.0,290.64,MA
12/01/2025,SO2113,Cedar Mart,Hand Lotion,Northwind,Snacks,87,21.04,123.01,15.44,2188.59,0.0,2050.14,MA
12/01/2025,SO2114,Harbor Wholesale,Spring Water 24pk,Northwind,Household,84,39.23,221.45,8.96,3921.17,0.0,3690.76,MD
12/01/2025,SO2115,Oakwood Retail,Cola 12pk,Vanta,Beverages,68,33.01,150.84,47.62,2712.5,0.0,2514.04,NJ
12/01/2025,SO2116,Lakeside Provisions,Dish Soap,Vanta,Household,84,8.53,48.15,43.26,893.91,0.0,802.5,NY
12/01/2025,SO2117,Oakwood Retail,Cola 12pk,Crestline,Beverages,24,31.44,50.71,31.25,927.07,0.0,845.11,MD
12/01/2025,SO2118,Summit Foods,Dish Soap,Crestline,Personal Care,6,39.6,15.97,33.64,315.72,0.0,266.11,MA
12/01/2025,SO2119,Cedar Mart,Spring Water 24pk,Northwind,Snacks,105,5.98,42.2,15.64,761.09,0.0,703.25,NY
12/01/2025,SO2120,Summit Foods,Spring Water 24pk,Crestline,Beverages,71,38.73,184.79,49.1,3313.7,0.0,3079.81,DE
12/01/2025,SO2121,Harbor Wholesale,Cola 12pk,Aurora,Snacks,55,3.51,12.97,33.7,262.89,0.0,216.22,MD
12/01/2025,SO2122,Maple Grocers,Dish Soap,Crestline,Beverages,101,26.05,176.81,14.38,3137.97,0.0,2946.78,PA
12/01/2025,SO2123,Cedar Mart,Spring Water 24pk,Vanta,Household,79,11.04,58.61,20.58,1056.01,0.0,976.82,NY
12/01/2025,SO2124,Harbor Wholesale,Cola 12pk,Northwind,Household,10,17.03,11.44,36.63,238.81,0.0,190.74,MA
12/01/2025,SO2125,Willow Distributors,Trail Mix,Vanta,Beverages,82,28.43,156.66,12.36,2780.03,0.0,2611.01,CT
12/01/2025,SO2126,Pine Street Deli,Trail Mix,Aurora,Beverages,37,15.0,37.3,21.64,680.54,0.0,621.6,PA
12/01/2025,SO2127,Willow Distributors,Dish Soap,Northwind,Beverages,23,31.46,48.62,3.61,862.64,0.0,810.41,CT
12/01/2025,SO2128,Riverside Market,Hand Lotion,Aurora,Household,98,18.7,123.15,47.22,2222.88,0.0,2052.51,DE
12/01/2025,SO2129,Riverside Market,Spring Water 24pk,Crestline,Household,17,35.96,41.08,36.67,762.43,0.0,684.68,MD
12/01/2025,SO2130,Harbor Wholesale,Hand Lotion,Vanta,Beverages,91,11.36,69.47,20.92,1248.2,0.0,1157.81,PA
12/01/2025,SO2131,Willow Distributors,Cola 12pk,Vanta,Beverages,58,28.25,110.11,49.52,1994.75,0.0,1835.12,NY
12/01/2025,SO2132,Birch & Co,Hand Lotion,Northwind,Beverages,28,14.61,27.49,21.6,507.26,0.0,458.17,NJ
12/01/2025,SO2133,Birch & Co,Dish Soap,Northwind,Household,61,3.48,14.26,22.51,274.52,0.0,237.75,CT
12/01/2025,SO2134,Summit Foods,Spring Water 24pk,Vanta,Household,78,10.53,55.19,48.53,1023.62,0.0,919.9,DE
12/01/2025,SO2135,Oakwood Retail,Dish Soap,Crestline,Snacks,73,44.12,216.44,27.77,3851.46,0.0,3607.25,MA
12/01/2025,SO2136,Maple Grocers,Dish Soap,Crestline,Personal Care,86,32.59,188.34,21.14,3348.55,0.0,3139.07,MD
12/01/2025,SO2137,Maple Grocers,Volume Discount,Crestline,Snacks,1,-91.57,0.0,0.0,0.0,67.57,-56.96,NY
12/01/2025,SO2138,Oakwood Retail,Lost,Northwind,Beverages,2,15.07,0.0,0.0,0.0,0.0,542.57,MD
